set_id,block_id,session_id,set_order,reps_parsed,distance_parsed_m,block_volume_m,block_type,prescription_text,zones,styles,materials,skills,atomization,source_fidelity
RKF-A3-EST-19-B01-S01,RKF-A3-EST-19-B01,RKF-A3-EST-19,1,4,50,1000,Aquecimento,1000: 400 livre +200 costas +200 IM +4×50 progressivos,,Livre/Crawl|Costas|Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-19-B02-S01,RKF-A3-EST-19-B02,RKF-A3-EST-19,1,10,50,500,Técnica/Fundamento,500: 10×50 eficiência específica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-19-B03-S01,RKF-A3-EST-19-B03,RKF-A3-EST-19,1,12,50,600,Perna,600: 12×50 perna com transferência,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-19-B04-S01,RKF-A3-EST-19-B04,RKF-A3-EST-19,1,12,50,600,Braço/Força,600: 12×50 força/contraste,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-19-B05-S01,RKF-A3-EST-19-B05,RKF-A3-EST-19,1,4,25,600,Pré-série,600: 3×[4×25 VALAT@45s +100 A1],VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-19-B06-S01,RKF-A3-EST-19-B06,RKF-A3-EST-19,1,5,100,1500,Principal,1500: B1 5×100 A3@30s; 1m30; B2 2×200 A3@30s+100 A3@40s; 1m30; B3 100 A3@20s+2×150 A3@25s+100 A3 alto@40s,A3,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-19-B07-S01,RKF-A3-EST-19-B07,RKF-A3-EST-19,1,6,100,600,Pós-série,600: 6×100 A1 técnico,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-19-B08-S01,RKF-A3-EST-19-B08,RKF-A3-EST-19,1,,,400,Regenerativo,"400: regenerativo muito leve, livre/costas/escolha, sem aceleração",,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-20-B01-S01,RKF-A3-EST-20-B01,RKF-A3-EST-20,1,4,50,1100,Aquecimento,1100: 400 livre A1 +200 costas +200 IM +4×50 técnica especialidade +2×50 progressivos,A1,Livre/Crawl|Costas|Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-20-B02-S01,RKF-A3-EST-20-B02,RKF-A3-EST-20,1,6,100,600,Técnica/Fundamento,600: 6×100 @20s =25 drill+25 perna/nado específico+25 nado contando ciclos+25 progressivo,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-20-B03-S01,RKF-A3-EST-20-B03,RKF-A3-EST-20,1,8,75,600,Perna,600: 8×75 =25 A1+25 A3+25 forte técnico,A3|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-20-B04-S01,RKF-A3-EST-20-B04,RKF-A3-EST-20,1,10,50,500,Braço/Força,500: 10×50 @30s =25 palmar G/resistido forte+25 nado limpo rápido,,,Palmar,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-20-B05-S01,RKF-A3-EST-20-B05,RKF-A3-EST-20,1,3,200,700,Pré-série,700: 3×200 =25 VALAT@50s+75 A1+25 VALAT@50s+75 A1; +100 A1 preparação,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-20-B06-S01,RKF-A3-EST-20-B06,RKF-A3-EST-20,1,5,100,1500,Principal,1500 TEST: B1 5×100 A3@25s; 1m30; B2 2×(50 A3@15s+100 A3@20s+50 A3 alto@30s)+100 A3@40s; 1m30; B3 2×200 A3@30s+100 A3 alto@45s. Registrar tempo/SR/ciclos/distância por ciclo/submerso/PSE,A3,,,Submerso,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-20-B07-S01,RKF-A3-EST-20-B07,RKF-A3-EST-20,1,6,100,600,Pós-série,600: 6×100 @20s =livre A1/costas A1/drill+livre/estilo técnico+livre/livre contando braçadas/escolha leve,A1,Livre/Crawl|Costas,,Braçadas,normalized_atomic_block,NORMALIZED_EXACT
RKF-A3-EST-20-B08-S01,RKF-A3-EST-20-B08,RKF-A3-EST-20,1,,,400,Regenerativo,400: 200 livre+100 costas+100 escolha,,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-01-B01-S01,RKF-ANA-01-B01,RKF-ANA-01,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-01-B02-S01,RKF-ANA-01-B02,RKF-ANA-01,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-01-B03-S01,RKF-ANA-01-B03,RKF-ANA-01,1,2,4,800,Principal,"2×4×100 AN1 @3'; 4' entre blocos. Estabilidade técnica; registrar tempo, SR, ciclos e queda percentual.",AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-01-B04-S01,RKF-ANA-01-B04,RKF-ANA-01,1,,,1200,Pós-série,1200: 400 A2 +400 A1 +400 A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-01-B05-S01,RKF-ANA-01-B05,RKF-ANA-01,1,,,400,Regenerativo,400 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-02-B01-S01,RKF-ANA-02-B01,RKF-ANA-02,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-02-B02-S01,RKF-ANA-02-B02,RKF-ANA-02,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-02-B03-S01,RKF-ANA-02-B03,RKF-ANA-02,1,5,100,1000,Principal,5×100 AN1 @3'; 5' recuperação; 5×100 AN1 @3'30. Segundo bloco deve manter/superar velocidade média do primeiro.,AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-02-B04-S01,RKF-ANA-02-B04,RKF-ANA-02,1,,,1100,Pós-série,1100: 300 A2 +300 A1/A2 +300 A1 +200 A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-02-B05-S01,RKF-ANA-02-B05,RKF-ANA-02,1,,,400,Regenerativo,400 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-03-B01-S01,RKF-ANA-03-B01,RKF-ANA-03,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-03-B02-S01,RKF-ANA-03-B02,RKF-ANA-03,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-03-B03-S01,RKF-ANA-03-B03,RKF-ANA-03,1,2,100,900,Principal,3×[2×100 AN1 @3' +2×50 AN1 @2']; 4' entre blocos. 50s fortes sem perder mecânica.,AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-03-B04-S01,RKF-ANA-03-B04,RKF-ANA-03,1,4,300,1200,Pós-série,1200: 4×300 =A2 /A2→A1 /A1 /A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-03-B05-S01,RKF-ANA-03-B05,RKF-ANA-03,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-04-B01-S01,RKF-ANA-04-B01,RKF-ANA-04,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-04-B02-S01,RKF-ANA-04-B02,RKF-ANA-04,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-04-B03-S01,RKF-ANA-04-B03,RKF-ANA-04,1,5,200,1000,Principal,5×200 quebrados: 100 AN1 @30'' +2×50 AN1 @20''; 4' após cada 200 completo.,AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-04-B04-S01,RKF-ANA-04-B04,RKF-ANA-04,1,,,1200,Pós-série,1200: 400 A2 +300 A1/A2 +300 A1 +200 A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-04-B05-S01,RKF-ANA-04-B05,RKF-ANA-04,1,,,400,Regenerativo,400 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-05-B01-S01,RKF-ANA-05-B01,RKF-ANA-05,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-05-B02-S01,RKF-ANA-05-B02,RKF-ANA-05,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-05-B03-S01,RKF-ANA-05-B03,RKF-ANA-05,1,3,4,900,Principal,"3×4×75 AN1 @2'30; 4' entre blocos. #1 controlado, #2-3 alvo, #4 máximo dentro de AN1 com técnica.",AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-05-B04-S01,RKF-ANA-05-B04,RKF-ANA-05,1,,,1000,Pós-série,1000: 300 A2 +300 A1/A2 +200 A1 +200 A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-05-B05-S01,RKF-ANA-05-B05,RKF-ANA-05,1,,,400,Regenerativo,400 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-06-B01-S01,RKF-ANA-06-B01,RKF-ANA-06,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-06-B02-S01,RKF-ANA-06-B02,RKF-ANA-06,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-06-B03-S01,RKF-ANA-06-B03,RKF-ANA-06,1,3,2,900,Principal,3×2×150 AN1 @4'; 5' entre pares. 50 controlado→50 alvo→50 sustentar.,AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-06-B04-S01,RKF-ANA-06-B04,RKF-ANA-06,1,,,1200,Pós-série,1200: 400 A2 +400 A1 +400 A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-06-B05-S01,RKF-ANA-06-B05,RKF-ANA-06,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-07-B01-S01,RKF-ANA-07-B01,RKF-ANA-07,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-07-B02-S01,RKF-ANA-07-B02,RKF-ANA-07,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-07-B03-S01,RKF-ANA-07-B03,RKF-ANA-07,1,4,100,1000,Principal,4×100 AN1 @3'; 4'; 4×50 AN1 @2'; 4'; 4×100 AN1 @3'30. Último bloco é marcador.,AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-07-B04-S01,RKF-ANA-07-B04,RKF-ANA-07,1,,,1100,Pós-série,1100: 300 A2 +300 A1/A2 +300 A1 +200 A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-07-B05-S01,RKF-ANA-07-B05,RKF-ANA-07,1,,,400,Regenerativo,400 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-08-B01-S01,RKF-ANA-08-B01,RKF-ANA-08,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-08-B02-S01,RKF-ANA-08-B02,RKF-ANA-08,1,4,50,500,Pré-série,500: 4×50 progressivos +4×25 VALAT +2×50 A3 +100 A1,VALAT|A3|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-08-B03-S01,RKF-ANA-08-B03,RKF-ANA-08,1,4,200,800,Principal,4×200 AN1 @5'. Forte produção glicolítica mantendo qualidade.,AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-08-B04-S01,RKF-ANA-08-B04,RKF-ANA-08,1,3,400,1200,Pós-série,1200: 3×400 regressivos A2→A1→A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-08-B05-S01,RKF-ANA-08-B05,RKF-ANA-08,1,,,400,Regenerativo,400 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-09-B01-S01,RKF-ANA-09-B01,RKF-ANA-09,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-09-B02-S01,RKF-ANA-09-B02,RKF-ANA-09,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-09-B03-S01,RKF-ANA-09-B03,RKF-ANA-09,1,2,100,1200,Principal,4×[2×100 especialidade AN1 @3' +2×50 especialidade AN1 @2']; 4' entre blocos.,AN1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-09-B04-S01,RKF-ANA-09-B04,RKF-ANA-09,1,,,1200,Pós-série,1200: 400 livre A2 +200 costas A1/A2 +300 livre A1 +300 escolha A0,A2|A1,Livre/Crawl|Costas,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-09-B05-S01,RKF-ANA-09-B05,RKF-ANA-09,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-10-B01-S01,RKF-ANA-10-B01,RKF-ANA-10,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-10-B02-S01,RKF-ANA-10-B02,RKF-ANA-10,1,4,50,500,Pré-série,500: 4×50 progressivos +4×25 VALAT @1' +2×50 A3 +100 A1,VALAT|A3|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-10-B03-S01,RKF-ANA-10-B03,RKF-ANA-10,1,4,100,1200,Principal,B1 4×100 AN1 @3'; 5'; B2 2×200 AN1 @5'; 6'; B3 4×100 AN1 @4'. Registrar tempo/SR/ciclos/técnica/submerso/PSE.,AN1,,,Submerso,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-10-B04-S01,RKF-ANA-10-B04,RKF-ANA-10,1,,,1200,Pós-série,1200: 400 A2 +300 A1/A2 +300 A1 +200 A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-10-B05-S01,RKF-ANA-10-B05,RKF-ANA-10,1,,,400,Regenerativo,400 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-11-B01-S01,RKF-ANA-11-B01,RKF-ANA-11,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-11-B02-S01,RKF-ANA-11-B02,RKF-ANA-11,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-11-B03-S01,RKF-ANA-11-B03,RKF-ANA-11,1,3,100,800,Principal,3×100 AN1 @3' →4×50 A1 @15'' →3×100 AN1 @4' →6×50 A1 @15'' →4×50 AN2 @4' →8×50 A1 regressivo→A0.,AN2|AN1|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-11-B04-S01,RKF-ANA-11-B04,RKF-ANA-11,1,,,900,Pós-série,900 interblocos: 200 A1 +300 A1 +400 A1→A0,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-11-B05-S01,RKF-ANA-11-B05,RKF-ANA-11,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-12-B01-S01,RKF-ANA-12-B01,RKF-ANA-12,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-12-B02-S01,RKF-ANA-12-B02,RKF-ANA-12,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-12-B03-S01,RKF-ANA-12-B03,RKF-ANA-12,1,4,100,1000,Principal,4×100 AN1 @3' →300 A1 →4×100 AN1 @4' →400 A1 →4×50 AN2 @4' →400 A1→A0.,AN2|AN1|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-12-B04-S01,RKF-ANA-12-B04,RKF-ANA-12,1,,,1100,Pós-série,1100 interblocos: 300 A1 +400 A1 +400 A1→A0,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-12-B05-S01,RKF-ANA-12-B05,RKF-ANA-12,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-13-B01-S01,RKF-ANA-13-B01,RKF-ANA-13,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-13-B02-S01,RKF-ANA-13-B02,RKF-ANA-13,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-13-B03-S01,RKF-ANA-13-B03,RKF-ANA-13,1,3,100,925,Principal,3×100 AN1 @3' →200 A1 →3×75 AN1 @3' →300 A1 →4×50 AN1 alto @3' →300 A1 →4×50 AN2 @4' →400 A1/A0.,AN2|AN1|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-13-B04-S01,RKF-ANA-13-B04,RKF-ANA-13,1,,,1200,Pós-série,1200 interblocos: 200 A1 +300 A1 +300 A1 +400 A1/A0,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-13-B05-S01,RKF-ANA-13-B05,RKF-ANA-13,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-14-B01-S01,RKF-ANA-14-B01,RKF-ANA-14,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-14-B02-S01,RKF-ANA-14-B02,RKF-ANA-14,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-14-B03-S01,RKF-ANA-14-B03,RKF-ANA-14,1,4,100,1000,Principal,4×100 AN1 @3' →4×50 A1 →4×100 AN1 @3'30 →6×50 A1 →4×50 AN2 @4' →8×50 A1.,AN2|AN1|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-14-B04-S01,RKF-ANA-14-B04,RKF-ANA-14,1,,,900,Pós-série,900 interblocos: 200 A1 +300 A1 +400 A1,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-14-B05-S01,RKF-ANA-14-B05,RKF-ANA-14,1,,,400,Regenerativo,400 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-15-B01-S01,RKF-ANA-15-B01,RKF-ANA-15,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-15-B02-S01,RKF-ANA-15-B02,RKF-ANA-15,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-15-B03-S01,RKF-ANA-15-B03,RKF-ANA-15,1,2,150,1000,Principal,2×150 AN1 @4' →200 A1 →3×100 AN1 @3'30 →300 A1 →4×50 AN1 alto @3' →300 A1 →4×50 AN2 @4' →400 A1→A0.,AN2|AN1|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-15-B04-S01,RKF-ANA-15-B04,RKF-ANA-15,1,,,1200,Pós-série,1200 interblocos: 200 A1 +300 A1 +300 A1 +400 A1→A0,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-15-B05-S01,RKF-ANA-15-B05,RKF-ANA-15,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-16-B01-S01,RKF-ANA-16-B01,RKF-ANA-16,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-16-B02-S01,RKF-ANA-16-B02,RKF-ANA-16,1,,,500,Pré-série,500: progressivos + VALAT + A1 antes da primeira produção,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-16-B03-S01,RKF-ANA-16-B03,RKF-ANA-16,1,2,200,1000,Principal,2×200 AN1 @5' →300 A1 →3×100 AN1 @4' →300 A1 →4×50 AN2 @4' →400 A1 →2×50 AN2 @5' →300 A0.,AN2|AN1|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-16-B04-S01,RKF-ANA-16-B04,RKF-ANA-16,1,,,1300,Pós-série,1300 interblocos: 300 A1 +300 A1 +400 A1 +300 A0,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-16-B05-S01,RKF-ANA-16-B05,RKF-ANA-16,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-17-B01-S01,RKF-ANA-17-B01,RKF-ANA-17,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-17-B02-S01,RKF-ANA-17-B02,RKF-ANA-17,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-17-B03-S01,RKF-ANA-17-B03,RKF-ANA-17,1,3,100,800,Principal,3×100 estilo AN1 @3' →4×50 livre A1 →3×100 estilo AN1 @4' →6×50 livre A1 →4×50 estilo AN2 @4' →8×50 livre A1/A0.,AN2|AN1|A1,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-17-B04-S01,RKF-ANA-17-B04,RKF-ANA-17,1,,,900,Pós-série,900 interblocos: 200 livre A1 +300 livre A1 +400 livre A1/A0,A1,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-17-B05-S01,RKF-ANA-17-B05,RKF-ANA-17,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-18-B01-S01,RKF-ANA-18-B01,RKF-ANA-18,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-18-B02-S01,RKF-ANA-18-B02,RKF-ANA-18,1,,,500,Pré-série,500: progressivos + VALAT + A1,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-18-B03-S01,RKF-ANA-18-B03,RKF-ANA-18,1,2,200,1100,Principal,2×200 AN1 @5' →300 livre A1 →2×150 AN1 @4'30 →300 livre A1 →3×100 AN1 alto @4' →400 livre A1 →2×50 AN2 @5' →300 A0.,AN2|AN1|A1,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-18-B04-S01,RKF-ANA-18-B04,RKF-ANA-18,1,,,1300,Pós-série,1300 interblocos: 300 A1 +300 A1 +400 A1 +300 A0,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-18-B05-S01,RKF-ANA-18-B05,RKF-ANA-18,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-19-B01-S01,RKF-ANA-19-B01,RKF-ANA-19,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-19-B02-S01,RKF-ANA-19-B02,RKF-ANA-19,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-19-B03-S01,RKF-ANA-19-B03,RKF-ANA-19,1,3,100,1100,Principal,Ciclo1 3×100 AN1 @3'+300 A1; Ciclo2 3×100 @3'30+300 A1; Ciclo3 3×100 @4'+300 A1; fechar 4×50 AN2 @4'+400 A1→A0.,AN2|AN1|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-19-B04-S01,RKF-ANA-19-B04,RKF-ANA-19,1,,,1300,Pós-série,1300 interblocos: 300 A1 +300 A1 +300 A1 +400 A1→A0,A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-19-B05-S01,RKF-ANA-19-B05,RKF-ANA-19,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-20-B01-S01,RKF-ANA-20-B01,RKF-ANA-20,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-20-B02-S01,RKF-ANA-20-B02,RKF-ANA-20,1,,,500,Pré-série,500: progressivos + VALAT + A1,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-20-B03-S01,RKF-ANA-20-B03,RKF-ANA-20,1,3,100,900,Principal,3×100 AN1 @3' →4×50 A1; 3×100 AN1 @4' →6×50 A1; 4×50 AN2 @4' →8×50 A1; 2×50 AN2 @5' →400 regressivo A2→A1→A0.,AN2|AN1|A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-20-B04-S01,RKF-ANA-20-B04,RKF-ANA-20,1,,,1300,Pós-série,1300 interblocos/final: 200 A1 +300 A1 +400 A1 +400 regressivo A2→A1→A0,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-20-B05-S01,RKF-ANA-20-B05,RKF-ANA-20,1,,,300,Regenerativo,300 m muito leve,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-21-B01-S01,RKF-ANA-21-B01,RKF-ANA-21,1,,,800,Aquecimento,Aquecimento de competição habitual do atleta,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-21-B02-S01,RKF-ANA-21-B02,RKF-ANA-21,1,,,400,Pré-série,Preparação específica com progressivos + VALAT + A1; preservar frescor neuromuscular.,VALAT|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-21-B03-S01,RKF-ANA-21-B03,RKF-ANA-21,1,4,100,400,Principal,4×100 AN2 @10'. Máxima intensidade; registrar cada 50.,AN2,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-ANA-21-B04-S01,RKF-ANA-21-B04,RKF-ANA-21,1,,,1000,Pós-série,1000 final: 400 A2 +300 A1/A2 +300 A1,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
